trialType,riskyHigh,riskyLow,EVrisky,varRisky,Vsafe,EVriskyMinusVsafe,chooseRisky,choseSafe,SVrisky,SVdiff,subject,condition,EVdiffMC,condMC,EVcond_int_MC
1,54,0,27,54,15,12,1,0,18.9449700341857,3.94497003418574,10,0,11.212781098776,-0.500426985482494,-5.65517743902543
3,0,-63,-31.5,63,-20,-11.5,1,0,-26.2307916111775,-6.23079161117747,10,0,-12.287218901224,-0.500426985482494,6.10485671981317
1,50,0,25,50,10,15,1,0,17.9790962931639,7.97909629316395,10,0,14.212781098776,-0.500426985482494,-7.15645839547291
1,108,0,54,108,30,24,1,0,27.840407159678,-2.159592840322,10,0,23.212781098776,-0.500426985482494,-11.6603012648154
3,0,-62,-31,62,-25,-6,0,1,-25.8871464563148,-0.887146456314795,10,0,-6.78721890122403,-0.500426985482494,3.35250829965946
2,15,-30,-7.5,45,0,-7.5,0,1,-6.53898790502815,-6.53898790502815,10,0,-8.28721890122402,-0.500426985482494,4.1031487778832
1,17,0,8.5,17,10,-1.5,0,1,7.56418960379391,-2.43581039620609,10,0,-2.28721890122402,-0.500426985482494,1.10058686498824
1,84,0,42,84,30,12,1,0,31.7544965215701,1.75449652157012,10,1,11.212781098776,0.499573014517506,5.55760365975055
1,63,0,31.5,63,15,16.5,1,0,25.4719495305031,10.4719495305031,10,1,15.712781098776,0.499573014517506,7.80568222507933
2,15,-15,0,30,0,0,1,0,2.34542486820167,2.34542486820167,10,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,75,-26,24.5,101,0,24.5,1,0,79.8020107932435,79.8020107932435,10,1,23.712781098776,0.499573014517506,11.8022663412194
3,0,-125,-62.5,125,-25,-37.5,0,1,-99.9196638547927,-74.9196638547927,10,1,-38.287218901224,0.499573014517506,-19.171260558866
3,0,-95,-47.5,95,-30,-17.5,1,0,-67.4636086669165,-37.4636086669165,10,1,-18.287218901224,0.499573014517506,-9.17980026851589
3,0,-56,-28,56,-25,-3,0,1,-34.2812651001635,-9.28126510016346,10,1,-3.78721890122402,0.499573014517506,-1.93599155801205
1,50,0,25,50,20,5,1,0,21.0937078772347,1.09370787723475,10,1,4.21278109877597,0.499573014517506,2.060592558128
2,40,-80,-20,120,0,-20,1,0,11.5621287984042,11.5621287984042,10,1,-20.787218901224,0.499573014517506,-10.4287328048097
1,95,0,47.5,95,30,17.5,1,0,34.6947480209549,4.69474802095485,10,1,16.712781098776,0.499573014517506,8.30525523959683
1,34,0,17,34,20,-3,0,1,15.1283792075878,-4.87162079241217,10,1,-3.78721890122402,0.499573014517506,-1.93599155801205
2,75,-26,24.5,101,0,24.5,1,0,79.8020107932435,79.8020107932435,10,1,23.712781098776,0.499573014517506,11.8022663412194
3,0,-32,-16,32,-10,-6,0,1,-17.933644244883,-7.93364424488303,10,1,-6.78721890122403,0.499573014517506,-3.43471060156457
3,0,-63,-31.5,63,-20,-11.5,0,1,-39.5900501673076,-19.5900501673076,10,1,-12.287218901224,0.499573014517506,-6.18236218141085
2,15,-8,3.5,23,0,3.5,1,0,5.10698339653087,5.10698339653087,10,1,2.71278109877598,0.499573014517506,1.31123303635174
3,0,-108,-54,108,-30,-24,0,1,-80.6957285027933,-50.6957285027933,10,1,-24.787218901224,0.499573014517506,-12.4270248628797
2,75,-83,-4,158,0,-4,1,0,70.0253910487604,70.0253910487604,10,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,54,0,27,54,15,12,1,0,22.4835356667236,7.48353566672355,10,1,11.212781098776,0.499573014517506,5.55760365975055
1,84,0,42,84,30,12,1,0,31.7544965215701,1.75449652157012,10,1,11.212781098776,0.499573014517506,5.55760365975055
1,20,0,10,20,10,0,0,1,9.33155461437101,-0.668445385628988,10,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-34,-17,34,-20,3,1,0,-19.1935137732079,0.806486226792082,10,1,2.21278109877598,0.499573014517506,1.06144652909299
3,0,-74,-37,74,-30,-7,0,1,-48.4762111580861,-18.4762111580861,10,1,-7.78721890122403,0.499573014517506,-3.93428361608207
3,0,-36,-18,36,-10,-8,0,1,-20.4711455203458,-10.4711455203458,10,1,-8.78721890122402,0.499573014517506,-4.43385663059958
1,30,0,15,30,15,0,1,0,13.5296967164152,-1.47030328358479,10,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-105,-52.5,105,-25,-27.5,0,1,-77.5344280360734,-52.5344280360734,10,1,-28.287218901224,0.499573014517506,-14.175530413691
2,75,-58,8.5,133,0,8.5,1,0,72.9664648461917,72.9664648461917,10,1,7.71278109877597,0.499573014517506,3.80909810893927
1,42,0,21,42,15,6,1,0,18.1945363254794,3.19453632547938,10,1,5.21278109877597,0.499573014517506,2.56016557264551
1,28,0,14,28,10,4,0,1,12.713411808701,2.71341180870096,10,1,3.21278109877598,0.499573014517506,1.5610195436105
1,22,0,11,22,10,1,1,0,10.1948556420388,0.194855642038751,10,1,0.212781098775975,0.499573014517506,0.0623005000579769
1,54,0,27,54,15,12,0,1,22.4835356667236,7.48353566672355,10,1,11.212781098776,0.499573014517506,5.55760365975055
1,34,0,17,34,20,-3,0,1,15.1283792075878,-4.87162079241217,10,1,-3.78721890122402,0.499573014517506,-1.93599155801205
1,40,0,20,40,20,0,0,1,17.4440184674482,-2.55598153255182,10,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,75,-48,13.5,123,0,13.5,1,0,74.6402425234557,74.6402425234557,10,1,12.712781098776,0.499573014517506,6.30696318152681
2,15,-8,3.5,23,0,3.5,1,0,5.10698339653087,5.10698339653087,10,1,2.71278109877598,0.499573014517506,1.31123303635174
1,79,0,39.5,79,25,14.5,0,1,30.3413175264883,5.3413175264883,10,1,13.712781098776,0.499573014517506,6.80653619604431
2,75,-101,-13,176,0,-13,0,1,68.6751743353577,68.6751743353577,10,1,-13.787218901224,0.499573014517506,-6.93172170318711
2,55,-49,3,104,0,3,0,1,35.8271364798178,35.8271364798178,10,1,2.21278109877598,0.499573014517506,1.06144652909299
2,15,-30,-7.5,45,0,-7.5,0,1,-2.38289031172166,-2.38289031172166,10,1,-8.28721890122402,0.499573014517506,-4.18407012334083
3,0,-18,-9,18,-10,1,1,0,-9.5915834487875,0.4084165512125,10,1,0.212781098775975,0.499573014517506,0.0623005000579769
3,0,-28,-14,28,-10,-4,0,1,-15.4662075238797,-5.46620752387973,10,1,-4.78721890122403,0.499573014517506,-2.43556457252956
3,0,-22,-11,22,-10,-1,1,0,-8.89908947292147,1.10091052707853,11,0,-1.78721890122402,-0.500426985482494,0.850373372246989
1,50,0,25,50,30,-5,0,1,25.6355481880121,-4.36445181198794,11,0,-5.78721890122403,-0.500426985482494,2.85208131417696
1,50,0,25,50,30,-5,0,1,25.6355481880121,-4.36445181198794,11,0,-5.78721890122403,-0.500426985482494,2.85208131417696
1,54,0,27,54,15,12,1,0,27.7423010775401,12.7423010775401,11,0,11.212781098776,-0.500426985482494,-5.65517743902543
1,60,0,30,60,30,0,0,1,30.9182732726798,0.918273272679819,11,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-44,-22,44,-20,-2,1,0,-14.6304272079605,5.36957279203954,11,0,-2.78721890122402,-0.500426985482494,1.35080035772948
3,0,-90,-45,90,-25,-20,0,1,-20.8675277944603,4.13247220553967,11,0,-20.787218901224,-0.500426985482494,10.3584860964144
3,0,-70,-35,70,-25,-10,1,0,-18.8350759014598,6.16492409854016,11,0,-10.787218901224,-0.500426985482494,5.35421624158943
1,72,0,36,72,20,16,1,0,37.3276720319068,17.3276720319068,11,0,15.212781098776,-0.500426985482494,-7.6568853809554
2,25,-16,4.5,41,0,4.5,1,0,4.94441961380542,4.94441961380542,11,0,3.71278109877598,-0.500426985482494,-1.90197504790673
2,25,-25,0,50,0,0,1,0,0.625130219184532,0.625130219184532,11,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-44,-22,44,-20,-2,1,0,-14.6304272079605,5.36957279203954,11,0,-2.78721890122402,-0.500426985482494,1.35080035772948
2,15,-12,1.5,27,0,1.5,1,0,1.68506092785656,1.68506092785656,11,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,75,-101,-13,176,0,-13,0,1,-5.26770733237006,-5.26770733237006,11,0,-13.787218901224,-0.500426985482494,6.85549719803691
3,0,-27,-13.5,27,-15,1.5,1,0,-10.4312936906503,4.56870630934974,11,0,0.712781098775975,-0.500426985482494,-0.400694091459245
2,40,-20,10,60,0,10,1,0,11.0191267068204,11.0191267068204,11,0,9.21278109877598,-0.500426985482494,-4.65432346806044
3,0,-27,-13.5,27,-15,1.5,1,0,-10.4312936906503,4.56870630934974,11,0,0.712781098775975,-0.500426985482494,-0.400694091459245
1,84,0,42,84,20,22,1,0,43.8144469044131,23.8144469044131,11,0,21.212781098776,-0.500426985482494,-10.6594472938504
1,75,0,37.5,75,15,22.5,1,0,38.9420754423158,23.9420754423158,11,0,21.712781098776,-0.500426985482494,-10.9096607865916
3,0,-90,-45,90,-25,-20,0,1,-20.8675277944603,4.13247220553967,11,0,-20.787218901224,-0.500426985482494,10.3584860964144
2,55,-49,3,104,0,3,1,0,5.73174355319808,5.73174355319808,11,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,50,0,25,50,25,0,1,0,25.6355481880121,0.635548188012059,11,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-105,-52.5,105,-25,-27.5,0,1,-21.9385892936754,3.06141070632455,11,0,-28.287218901224,-0.500426985482494,14.1116884875331
1,25,0,12.5,25,10,2.5,1,0,12.6575602622144,2.65756026221443,11,0,1.71278109877598,-0.500426985482494,-0.901121076941739
1,63,0,31.5,63,20,11.5,1,0,32.5134196156527,12.5134196156527,11,0,10.712781098776,-0.500426985482494,-5.40496394628418
1,95,0,47.5,95,30,17.5,1,0,49.8294275630514,19.8294275630514,11,0,16.712781098776,-0.500426985482494,-8.40752585917914
2,25,-50,-12.5,75,0,-12.5,0,1,-10.9728713970041,-10.9728713970041,11,0,-13.287218901224,-0.500426985482494,6.60528370529567
3,0,-25,-12.5,25,-15,2.5,1,0,-9.83673350718417,5.16326649281583,11,0,1.71278109877598,-0.500426985482494,-0.901121076941739
2,75,-150,-37.5,225,0,-37.5,0,1,-24.3368841474997,-24.3368841474997,11,0,-38.287218901224,-0.500426985482494,19.115958342358
1,126,0,63,126,30,33,1,0,67.1410841415125,37.1410841415125,11,0,32.212781098776,-0.500426985482494,-16.1641441341578
3,0,-25,-12.5,25,-15,2.5,1,0,-9.83673350718417,5.16326649281583,11,0,1.71278109877598,-0.500426985482494,-0.901121076941739
3,0,-36,-18,36,-10,-8,0,1,-12.8311936010007,-2.83119360100071,11,0,-8.78721890122402,-0.500426985482494,4.35336227062444
2,15,-30,-7.5,45,0,-7.5,0,1,-6.94523311555861,-6.94523311555861,11,0,-8.28721890122402,-0.500426985482494,4.1031487778832
1,32,0,16,32,10,6,1,0,16.2587526525592,6.25875265255916,11,0,5.21278109877597,-0.500426985482494,-2.65261552613047
3,0,-75,-37.5,75,-15,-22.5,0,1,-19.4217459962892,-4.42174599628925,11,0,-23.287218901224,-0.500426985482494,11.6095535601206
3,0,-105,-52.5,105,-25,-27.5,0,1,-21.9385892936754,3.06141070632455,11,0,-28.287218901224,-0.500426985482494,14.1116884875331
1,84,0,42,84,30,12,1,0,43.8144469044131,13.8144469044131,11,0,11.212781098776,-0.500426985482494,-5.65517743902543
3,0,-36,-18,36,-20,2,1,0,-12.8311936010007,7.16880639899929,11,0,1.21278109877598,-0.500426985482494,-0.650907584200492
1,84,0,42,84,20,22,1,0,43.8144469044131,23.8144469044131,11,0,21.212781098776,-0.500426985482494,-10.6594472938504
3,0,-36,-18,36,-10,-8,0,1,-12.8311936010007,-2.83119360100071,11,0,-8.78721890122402,-0.500426985482494,4.35336227062444
1,30,0,15,30,15,0,1,0,41.6771424166604,26.6771424166604,11,1,-0.787218901224025,0.499573014517506,-0.43727251445953
2,25,-28,-1.5,53,0,-1.5,1,0,0.773050681878914,0.773050681878914,11,1,-2.28721890122402,0.499573014517506,-1.18663203623579
3,0,-25,-12.5,25,-10,-2.5,1,0,-11.8953227455051,-1.89532274550506,11,1,-3.28721890122402,0.499573014517506,-1.6862050507533
1,72,0,36,72,20,16,1,0,601.092272791686,581.092272791686,11,1,15.212781098776,0.499573014517506,7.55589571782057
2,25,-5,10,30,0,10,1,0,11.1131360215382,11.1131360215382,11,1,9.21278109877598,0.499573014517506,4.55845763071553
1,84,0,42,84,20,22,1,0,1236.2741967471,1216.2741967471,11,1,21.212781098776,0.499573014517506,10.5533338049256
2,40,-80,-20,120,0,-20,0,1,-8.34995118184876,-8.34995118184876,11,1,-20.787218901224,0.499573014517506,-10.4287328048097
2,25,-50,-12.5,75,0,-12.5,0,1,-7.7711021468644,-7.7711021468644,11,1,-13.287218901224,0.499573014517506,-6.68193519592836
2,40,-20,10,60,0,10,1,0,13.4635013527949,13.4635013527949,11,1,9.21278109877598,0.499573014517506,4.55845763071553
3,0,-126,-63,126,-30,-33,0,1,-49.4863271430169,-19.4863271430169,11,1,-33.787218901224,0.499573014517506,-16.9231819935372
3,0,-17,-8.5,17,-10,1.5,1,0,-8.21744080284831,1.78255919715169,11,1,0.712781098775975,0.499573014517506,0.31208700731673
2,55,-28,13.5,83,0,13.5,1,0,20.257838989523,20.257838989523,11,1,12.712781098776,0.499573014517506,6.30696318152681
1,54,0,27,54,15,12,1,0,200.449874796126,185.449874796126,11,1,11.212781098776,0.499573014517506,5.55760365975055
3,0,-84,-42,84,-30,-12,0,1,-35.6721117729928,-5.67211177299283,11,1,-12.787218901224,0.499573014517506,-6.43214868866961
1,32,0,16,32,10,6,1,0,48.0058115848026,38.0058115848026,11,1,5.21278109877597,0.499573014517506,2.56016557264551
1,125,0,62.5,125,25,37.5,1,0,14264.6946408474,14239.6946408474,11,1,36.712781098776,0.499573014517506,18.296715529947
2,25,-34,-4.5,59,0,-4.5,0,1,-1.67961548162416,-1.67961548162416,11,1,-5.28721890122403,0.499573014517506,-2.68535107978831
3,0,-90,-45,90,-25,-20,0,1,-37.7904592411211,-12.7904592411211,11,1,-20.787218901224,0.499573014517506,-10.4287328048097
2,55,-35,10,90,0,10,1,0,17.4056144573504,17.4056144573504,11,1,9.21278109877598,0.499573014517506,4.55845763071553
1,50,0,25,50,10,15,1,0,156.215321425176,146.215321425176,11,1,14.212781098776,0.499573014517506,7.05632270330307
2,25,-9,8,34,0,8,1,0,9.20204298833517,9.20204298833517,11,1,7.21278109877597,0.499573014517506,3.55931160168052
2,40,-31,4.5,71,0,4.5,0,1,8.80258955583619,8.80258955583619,11,1,3.71278109877598,0.499573014517506,1.81080605086925
1,125,0,62.5,125,25,37.5,1,0,14264.6946408474,14239.6946408474,11,1,36.712781098776,0.499573014517506,18.296715529947
1,42,0,21,42,15,6,1,0,93.8682147559651,78.8682147559651,11,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-42,-21,42,-15,-6,0,1,-19.3307706644176,-4.33077066441765,11,1,-6.78721890122403,0.499573014517506,-3.43471060156457
2,55,-110,-27.5,165,0,-27.5,0,1,-6.23517859658502,-6.23517859658502,11,1,-28.287218901224,0.499573014517506,-14.175530413691
1,108,0,54,108,30,24,1,0,5182.3378739804,5152.3378739804,11,1,23.212781098776,0.499573014517506,11.5524798339606
3,0,-37,-18.5,37,-15,-3.5,0,1,-17.1961106322443,-2.19611063224432,11,1,-4.28721890122403,0.499573014517506,-2.1857780652708
1,42,0,21,42,25,-4,1,0,93.8682147559651,68.8682147559651,11,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,42,0,21,42,25,-4,1,0,93.8682147559651,68.8682147559651,11,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,63,0,31.5,63,15,16.5,1,0,348.381077221603,333.381077221603,11,1,15.712781098776,0.499573014517506,7.80568222507933
2,55,-28,13.5,83,0,13.5,1,0,20.257838989523,20.257838989523,11,1,12.712781098776,0.499573014517506,6.30696318152681
1,50,0,25,50,10,15,1,0,156.215321425176,146.215321425176,11,1,14.212781098776,0.499573014517506,7.05632270330307
3,0,-55,-27.5,55,-30,2.5,1,0,-24.6851502546902,5.31484974530981,11,1,1.71278109877598,0.499573014517506,0.811660021834236
3,0,-63,-31.5,63,-20,-11.5,0,1,-27.8444077413817,-7.84440774138174,11,1,-12.287218901224,0.499573014517506,-6.18236218141085
3,0,-75,-37.5,75,-15,-22.5,0,1,-32.3977224147853,-17.3977224147853,11,1,-23.287218901224,0.499573014517506,-11.6776653411034
1,63,0,31.5,63,15,16.5,1,0,348.381077221603,333.381077221603,11,1,15.712781098776,0.499573014517506,7.80568222507933
2,75,-48,13.5,123,0,13.5,1,0,27.7093887979864,27.7093887979864,11,1,12.712781098776,0.499573014517506,6.30696318152681
2,25,-13,6,38,0,6,1,0,7.33999798657864,7.33999798657864,11,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-42,-21,42,-15,-6,0,1,-19.3307706644176,-4.33077066441765,11,1,-6.78721890122403,0.499573014517506,-3.43471060156457
3,0,-125,-62.5,125,-25,-37.5,0,1,-30.6409650968069,-5.64096509680687,12,0,-38.287218901224,-0.500426985482494,19.115958342358
2,40,-8,16,48,0,16,1,0,14.6065828828242,14.6065828828242,12,0,15.212781098776,-0.500426985482494,-7.6568853809554
3,0,-84,-42,84,-30,-12,0,1,-25.4032915168929,4.5967084831071,12,0,-12.787218901224,-0.500426985482494,6.35507021255442
3,0,-46,-23,46,-25,2,1,0,-17.2489135665615,7.75108643343853,12,0,1.21278109877598,-0.500426985482494,-0.650907584200492
1,100,0,50,100,20,30,1,0,1990.56590912881,1970.56590912881,12,0,29.212781098776,-0.500426985482494,-14.6628631777103
2,25,-28,-1.5,53,0,-1.5,0,1,-2.74023667991219,-2.74023667991219,12,0,-2.28721890122402,-0.500426985482494,1.10058686498824
2,25,-19,3,44,0,3,1,0,2.14573775342126,2.14573775342126,12,0,2.21278109877598,-0.500426985482494,-1.15133456968299
3,0,-40,-20,40,-20,0,1,0,-15.5459085588102,4.4540914411898,12,0,-0.787218901224025,-0.500426985482494,0.349946386764496
1,46,0,23,46,25,-2,0,1,100.775820885776,75.7758208857758,12,0,-2.78721890122402,-0.500426985482494,1.35080035772948
2,75,-48,13.5,123,0,13.5,1,0,6.84814642623124,6.84814642623124,12,0,12.712781098776,-0.500426985482494,-6.40581791724917
1,105,0,52.5,105,25,27.5,1,0,2606.47331376584,2581.47331376584,12,0,26.712781098776,-0.500426985482494,-13.4117957140041
3,0,-70,-35,70,-25,-10,1,0,-22.8613306339158,2.13866936608416,12,0,-10.787218901224,-0.500426985482494,5.35421624158943
2,55,-35,10,90,0,10,1,0,6.39808024605507,6.39808024605507,12,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,20,0,10,20,10,0,1,0,17.9419541234931,7.94195412349314,12,0,-0.787218901224025,-0.500426985482494,0.349946386764496
3,0,-25,-12.5,25,-15,2.5,1,0,-10.6501101614272,4.34988983857284,12,0,1.71278109877598,-0.500426985482494,-0.901121076941739
3,0,-79,-39.5,79,-25,-14.5,1,0,-24.5487604364206,0.451239563579367,12,0,-15.287218901224,-0.500426985482494,7.60613767626065
1,84,0,42,84,30,12,1,0,837.696858952251,807.696858952251,12,0,11.212781098776,-0.500426985482494,-5.65517743902543
1,79,0,39.5,79,25,14.5,1,0,638.261944563613,613.261944563613,12,0,13.712781098776,-0.500426985482494,-6.90624490273166
1,79,0,39.5,79,25,14.5,1,0,638.261944563613,613.261944563613,12,0,13.712781098776,-0.500426985482494,-6.90624490273166
3,0,-79,-39.5,79,-25,-14.5,0,1,-24.5487604364206,0.451239563579367,12,0,-15.287218901224,-0.500426985482494,7.60613767626065
2,25,-19,3,44,0,3,1,0,2.14573775342126,2.14573775342126,12,0,2.21278109877598,-0.500426985482494,-1.15133456968299
1,42,0,21,42,25,-4,0,1,79.4977440415086,54.4977440415086,12,0,-4.78721890122403,-0.500426985482494,2.35165432869447
2,40,-20,10,60,0,10,1,0,8.30479762099681,8.30479762099681,12,0,9.21278109877598,-0.500426985482494,-4.65432346806044
2,75,-75,0,150,0,0,0,1,-9.90040464815168,-9.90040464815168,12,0,-0.787218901224025,-0.500426985482494,0.349946386764496
2,55,-19,18,74,0,18,1,0,15.1921025316033,15.1921025316033,12,0,17.212781098776,-0.500426985482494,-8.65773935192039
3,0,-56,-28,56,-20,-8,1,0,-19.8045246736971,0.195475326302894,12,0,-8.78721890122402,-0.500426985482494,4.35336227062444
1,34,0,17,34,20,-3,1,0,48.4847602069042,28.4847602069042,12,0,-3.78721890122402,-0.500426985482494,1.85122734321198
2,40,-20,10,60,0,10,1,0,8.30479762099681,8.30479762099681,12,0,9.21278109877598,-0.500426985482494,-4.65432346806044
1,150,0,75,150,30,45,1,0,29298.9255404621,29268.9255404621,12,0,44.212781098776,-0.500426985482494,-22.1692679599477
1,75,0,37.5,75,15,22.5,1,0,513.096826733127,498.096826733127,12,0,21.712781098776,-0.500426985482494,-10.9096607865916
2,15,-10,2.5,25,0,2.5,0,1,2.21799573493935,2.21799573493935,12,0,1.71278109877598,-0.500426985482494,-0.901121076941739
1,36,0,18,36,20,-2,1,0,55.037140040882,35.037140040882,12,0,-2.78721890122402,-0.500426985482494,1.35080035772948
3,0,-72,-36,72,-20,-16,0,1,-23.2537913234127,-3.25379132341274,12,0,-16.787218901224,-0.500426985482494,8.35677815448439
3,0,-34,-17,34,-20,3,1,0,-13.7028290467646,6.29717095323544,12,0,2.21278109877598,-0.500426985482494,-1.15133456968299
3,0,-100,-50,100,-20,-30,0,1,-27.7885132215103,-7.78851322151033,12,0,-30.787218901224,-0.500426985482494,15.3627559512393
1,47,0,23.5,47,15,8.5,1,0,106.848626917372,91.848626917372,12,0,7.71278109877597,-0.500426985482494,-3.9036829898367
2,15,-30,-7.5,45,0,-7.5,0,1,-8.50927591592951,-8.50927591592951,12,0,-8.28721890122402,-0.500426985482494,4.1031487778832
1,62,0,31,62,25,6,1,0,250.616734903674,225.616734903674,12,0,5.21278109877597,-0.500426985482494,-2.65261552613047
3,0,-56,-28,56,-20,-8,0,1,-19.8045246736971,0.195475326302894,12,0,-8.78721890122402,-0.500426985482494,4.35336227062444
3,0,-84,-42,84,-20,-22,0,1,-25.4032915168929,-5.4032915168929,12,0,-22.787218901224,-0.500426985482494,11.3593400673794
1,30,0,15,30,15,0,1,0,20.5529700097627,5.55297000976272,12,1,-0.787218901224025,0.499573014517506,-0.43727251445953
3,0,-28,-14,28,-10,-4,1,0,-8.15176956919897,1.84823043080103,12,1,-4.78721890122403,0.499573014517506,-2.43556457252956
1,54,0,27,54,15,12,1,0,48.6169887766381,33.6169887766381,12,1,11.212781098776,0.499573014517506,5.55760365975055
2,25,-13,6,38,0,6,1,0,0.246607759075966,0.246607759075966,12,1,5.21278109877597,0.499573014517506,2.56016557264551
3,0,-95,-47.5,95,-30,-17.5,0,1,-11.4651032478115,18.5348967521885,12,1,-18.287218901224,0.499573014517506,-9.17980026851589
1,20,0,10,20,10,0,0,1,12.2956174410318,2.29561744103176,12,1,-0.787218901224025,0.499573014517506,-0.43727251445953
1,126,0,63,126,30,33,1,0,285.714916589439,255.714916589439,12,1,32.212781098776,0.499573014517506,16.0486369646182
